Order ID,Order Date,Month,Quarter,Year,Customer Name,Customer Email,City,State,Product ID,Product Name,Category,Sub-Category,Brand,Unit Price (?),Quantity,Discount (%),Discount Amount (?),Sale Price per Unit (?),Gross Revenue (?),Net Revenue (?),Shipping Cost (?),Total Order Value (?),Profit Margin (%),Profit (?),Payment Method,Sales Channel,Device Type,Order Status,Customer Rating,Repeat Customer
ORD-10524,2024-01-22,January,Q1,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,1,10,18,162,180,162,40,202,17.6,28.51,Debit Card,Direct,Mobile,Cancelled,,Yes
ORD-11380,2024-01-22,January,Q1,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P016,Prestige Iris 750W Mixer,Home & Kitchen,Appliances,Prestige,2899,1,5,144.95,2754.05,2899,2754.05,0,2754.05,22.6,622.42,Credit Card,Direct,Desktop,Delivered,2.7,Yes
ORD-10589,2024-01-22,January,Q1,2024,Nikhil Desai,nikhil.desai@outlook.com,Nagpur,Maharashtra,P014,Peter England Formal Shirt,Fashion,Men's Clothing,Peter England,899,1,0,0,899,899,899,0,899,25.8,231.94,Cash on Delivery,Paid Ads,Mobile,Returned,,Yes
ORD-10836,2024-01-22,January,Q1,2024,Kavita Reddy,kavita.reddy@gmail.com,Visakhapatnam,Andhra Pradesh,P004,HP Pavilion Laptop 15,Electronics,Laptops,HP,52999,1,25,13249.75,39749.25,52999,39749.25,0,39749.25,25.7,10215.56,Cash on Delivery,Social Media,Mobile,Delivered,3.9,Yes
ORD-10122,2024-01-22,January,Q1,2024,Tanvi Shah,tanvi.shah@gmail.com,Vadodara,Gujarat,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,1,20,89.8,359.2,449,359.2,40,399.2,25.6,91.96,UPI,Paid Ads,Mobile,Delivered,2.8,No
ORD-11419,2024-01-22,January,Q1,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,1,0,0,449,449,449,40,489,20.7,92.94,Debit Card,Organic Search,Desktop,Delivered,3.7,No
ORD-10722,2024-01-23,January,Q1,2024,Nikhil Desai,nikhil.desai@outlook.com,Nagpur,Maharashtra,P012,Puma Men's Running Shoes,Fashion,Footwear,Puma,3499,5,0,0,3499,17495,17495,0,17495,15.7,2746.72,UPI,Organic Search,Desktop,Delivered,3.1,Yes
ORD-11469,2024-01-23,January,Q1,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P017,Philips Air Fryer HD9200,Home & Kitchen,Appliances,Philips,6999,5,0,0,6999,34995,34995,0,34995,15.4,5389.23,UPI,Organic Search,Mobile,Pending,,Yes
ORD-11397,2024-01-23,January,Q1,2024,Meera Pillai,meera.pillai@gmail.com,Thiruvananthapuram,Kerala,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,1,10,14.9,134.1,149,134.1,40,174.1,34.9,46.8,Wallet,Direct,Mobile,Delivered,2.8,No
ORD-10555,2024-01-23,January,Q1,2024,Amit Sharma,amit.sharma@gmail.com,Mumbai,Maharashtra,P014,Peter England Formal Shirt,Fashion,Men's Clothing,Peter England,899,1,10,89.9,809.1,899,809.1,0,809.1,28.8,233.02,Credit Card,Direct,Desktop,Delivered,4.6,No
ORD-10652,2024-01-24,January,Q1,2024,Rohit Kapoor,rohit.kapoor@gmail.com,Amritsar,Punjab,P013,H&M Floral Dress,Fashion,Women's Clothing,H&M,1299,1,20,259.8,1039.2,1299,1039.2,0,1039.2,16,166.27,Debit Card,Paid Ads,Desktop,Returned,,Yes
ORD-10542,2024-01-24,January,Q1,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P025,Oziva Protein Powder 500g,Beauty & Health,Nutrition,Oziva,1299,1,5,64.95,1234.05,1299,1234.05,0,1234.05,11.3,139.45,Debit Card,Paid Ads,Desktop,Delivered,3.6,No
ORD-10332,2024-01-24,January,Q1,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P025,Oziva Protein Powder 500g,Beauty & Health,Nutrition,Oziva,1299,1,0,0,1299,1299,1299,0,1299,25.5,331.25,Wallet,Email Campaign,Mobile,Delivered,4.3,No
ORD-10583,2024-01-25,January,Q1,2024,Sonali Dutta,sonali.dutta@gmail.com,Siliguri,West Bengal,P012,Puma Men's Running Shoes,Fashion,Footwear,Puma,3499,1,10,349.9,3149.1,3499,3149.1,0,3149.1,33.3,1048.65,UPI,Social Media,Mobile,Delivered,4.4,No
ORD-11144,2024-01-25,January,Q1,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,2,30,779.4,909.3,2598,1818.6,0,1818.6,8.4,152.76,UPI,Social Media,Mobile,Returned,,Yes
ORD-11165,2024-01-25,January,Q1,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P015,Fastrack Analog Watch,Fashion,Accessories,Fastrack,1795,1,15,269.25,1525.75,1795,1525.75,0,1525.75,25.1,382.96,Credit Card,Organic Search,Desktop,Cancelled,,No
ORD-11123,2024-01-25,January,Q1,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P026,Atomic Habits — James Clear,Books & Stationery,Books,Penguin,399,3,0,0,399,1197,1197,0,1197,34.7,415.36,Wallet,Direct,Tablet,Delivered,4.7,Yes
ORD-10289,2024-01-25,January,Q1,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P001,Samsung Galaxy M34,Electronics,Mobiles,Samsung,18999,1,15,2849.85,16149.15,18999,16149.15,0,16149.15,34.2,5523.01,UPI,Paid Ads,Mobile,Pending,,Yes
ORD-10195,2024-01-25,January,Q1,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P016,Prestige Iris 750W Mixer,Home & Kitchen,Appliances,Prestige,2899,5,25,3623.75,2174.25,14495,10871.25,0,10871.25,26.1,2837.4,Credit Card,Paid Ads,Mobile,Cancelled,,No
ORD-10020,2024-01-26,January,Q1,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P004,HP Pavilion Laptop 15,Electronics,Laptops,HP,52999,2,10,10599.8,47699.1,105998,95398.2,0,95398.2,8.4,8013.45,UPI,Social Media,Mobile,Delivered,3.7,No
ORD-11341,2024-01-27,January,Q1,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P013,H&M Floral Dress,Fashion,Women's Clothing,H&M,1299,4,5,259.8,1234.05,5196,4936.2,0,4936.2,31.3,1545.03,UPI,Organic Search,Desktop,Delivered,4.7,Yes
ORD-11334,2024-01-27,January,Q1,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P012,Puma Men's Running Shoes,Fashion,Footwear,Puma,3499,2,10,699.8,3149.1,6998,6298.2,0,6298.2,31.9,2009.13,Credit Card,Paid Ads,Desktop,Cancelled,,No
ORD-10547,2024-01-28,January,Q1,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,1,20,399.8,1599.2,1999,1599.2,0,1599.2,26.5,423.79,UPI,Paid Ads,Desktop,Pending,,Yes
ORD-10718,2024-01-28,January,Q1,2024,Rohit Kapoor,rohit.kapoor@gmail.com,Amritsar,Punjab,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,1,0,0,2499,2499,2499,0,2499,13.4,334.87,UPI,Social Media,Desktop,Pending,,No
ORD-11017,2024-01-28,January,Q1,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,1,15,299.85,1699.15,1999,1699.15,0,1699.15,17.2,292.25,Credit Card,Paid Ads,Desktop,Cancelled,,Yes
ORD-10369,2024-01-28,January,Q1,2024,Deepak Chauhan,deepak.chauhan@gmail.com,Dehradun,Uttarakhand,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,3,25,111.75,111.75,447,335.25,40,375.25,34.8,116.67,UPI,Direct,Mobile,Delivered,2.7,No
ORD-10604,2024-01-29,January,Q1,2024,Neha Gupta,neha.gupta@hotmail.com,Lucknow,Uttar Pradesh,P017,Philips Air Fryer HD9200,Home & Kitchen,Appliances,Philips,6999,1,10,699.9,6299.1,6999,6299.1,0,6299.1,34.2,2154.29,Wallet,Paid Ads,Mobile,Returned,,Yes
ORD-10280,2024-01-29,January,Q1,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,2,25,1249.5,1874.25,4998,3748.5,0,3748.5,23.5,880.9,Cash on Delivery,Paid Ads,Tablet,Pending,,Yes
ORD-10351,2024-01-29,January,Q1,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P022,Himalaya Face Wash 150ml,Beauty & Health,Skincare,Himalaya,180,1,20,36,144,180,144,40,184,12.3,17.71,Net Banking,Organic Search,Desktop,Delivered,3.2,No
ORD-10193,2024-01-29,January,Q1,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P007,Mi Smart Band 8,Electronics,Wearables,Xiaomi,2999,1,30,899.7,2099.3,2999,2099.3,0,2099.3,14.3,300.2,Credit Card,Direct,Desktop,Pending,,No
ORD-11460,2024-01-29,January,Q1,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P017,Philips Air Fryer HD9200,Home & Kitchen,Appliances,Philips,6999,2,5,699.9,6649.05,13998,13298.1,0,13298.1,15.9,2114.4,UPI,Email Campaign,Mobile,Returned,,No
ORD-10145,2024-01-30,January,Q1,2024,Suresh Menon,suresh.menon@gmail.com,Coimbatore,Tamil Nadu,P026,Atomic Habits — James Clear,Books & Stationery,Books,Penguin,399,1,15,59.85,339.15,399,339.15,40,379.15,17.8,60.37,Wallet,Direct,Mobile,Cancelled,,No
ORD-10258,2024-01-30,January,Q1,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P008,JBL Flip 6,Electronics,Audio,JBL,8999,1,25,2249.75,6749.25,8999,6749.25,0,6749.25,11.1,749.17,Debit Card,Organic Search,Desktop,Returned,,Yes
ORD-10307,2024-01-30,January,Q1,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,1,10,34.9,314.1,349,314.1,40,354.1,32.8,103.02,Net Banking,Organic Search,Mobile,Returned,,No
ORD-10770,2024-01-30,January,Q1,2024,Ananya Das,ananya.das@outlook.com,Kolkata,West Bengal,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,2,25,299.5,449.25,1198,898.5,0,898.5,27.9,250.68,Net Banking,Organic Search,Desktop,Delivered,4.2,No
ORD-10334,2024-01-31,January,Q1,2024,Ankur Pandey,ankur.pandey@gmail.com,Varanasi,Uttar Pradesh,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,5,20,449,359.2,2245,1796,0,1796,10.8,193.97,Credit Card,Paid Ads,Mobile,Pending,,No
ORD-10712,2024-02-01,February,Q1,2024,Sneha Iyer,sneha.iyer@gmail.com,Bangalore,Karnataka,P003,boAt Rockerz 450,Electronics,Audio,boAt,1299,3,5,194.85,1234.05,3897,3702.15,0,3702.15,32,1184.69,UPI,Social Media,Desktop,Returned,,Yes
ORD-10269,2024-02-01,February,Q1,2024,Deepak Chauhan,deepak.chauhan@gmail.com,Dehradun,Uttarakhand,P019,Milton Thermosteel Flask 1L,Home & Kitchen,Kitchen,Milton,599,1,30,179.7,419.3,599,419.3,40,459.3,14.4,60.38,Net Banking,Paid Ads,Desktop,Delivered,4.3,Yes
ORD-10530,2024-02-01,February,Q1,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P025,Oziva Protein Powder 500g,Beauty & Health,Nutrition,Oziva,1299,1,5,64.95,1234.05,1299,1234.05,0,1234.05,9.6,118.47,Credit Card,Organic Search,Mobile,Pending,,No
ORD-10437,2024-02-02,February,Q1,2024,Karan Malhotra,karan.malhotra@gmail.com,Chandigarh,Punjab,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,2,10,89.8,404.1,898,808.2,0,808.2,18.5,149.52,Credit Card,Paid Ads,Desktop,Delivered,3.3,No
ORD-10617,2024-02-02,February,Q1,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,3,10,44.7,134.1,447,402.3,40,442.3,17.8,71.61,Cash on Delivery,Organic Search,Desktop,Returned,,Yes
ORD-10614,2024-02-02,February,Q1,2024,Meera Pillai,meera.pillai@gmail.com,Thiruvananthapuram,Kerala,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,2,20,2998,5996,14990,11992,0,11992,15.2,1822.78,Debit Card,Organic Search,Mobile,Delivered,3.1,Yes
ORD-10502,2024-02-03,February,Q1,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P001,Samsung Galaxy M34,Electronics,Mobiles,Samsung,18999,1,5,949.95,18049.05,18999,18049.05,0,18049.05,20.5,3700.06,Debit Card,Social Media,Mobile,Delivered,2.8,No
ORD-10928,2024-02-03,February,Q1,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P008,JBL Flip 6,Electronics,Audio,JBL,8999,1,5,449.95,8549.05,8999,8549.05,0,8549.05,31.8,2718.6,Credit Card,Paid Ads,Mobile,Returned,,No
ORD-11218,2024-02-03,February,Q1,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P010,Allen Solly Women's Blazer,Fashion,Women's Clothing,Allen Solly,2499,1,25,624.75,1874.25,2499,1874.25,0,1874.25,23.8,446.07,Debit Card,Paid Ads,Mobile,Cancelled,,Yes
ORD-10706,2024-02-03,February,Q1,2024,Vikram Singh,vikram.singh@gmail.com,Jaipur,Rajasthan,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,1,25,112.25,336.75,449,336.75,40,376.75,31.1,104.73,UPI,Social Media,Desktop,Pending,,Yes
ORD-11134,2024-02-03,February,Q1,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,1,20,69.8,279.2,349,279.2,40,319.2,16.1,44.95,Debit Card,Organic Search,Mobile,Pending,,No
ORD-10811,2024-02-03,February,Q1,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P014,Peter England Formal Shirt,Fashion,Men's Clothing,Peter England,899,1,0,0,899,899,899,0,899,32.5,292.18,Net Banking,Organic Search,Mobile,Cancelled,,Yes
ORD-10876,2024-02-04,February,Q1,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P006,Canon EOS 1500D,Electronics,Cameras,Canon,34999,1,5,1749.95,33249.05,34999,33249.05,0,33249.05,10.4,3457.9,UPI,Social Media,Mobile,Delivered,3.1,No
ORD-10950,2024-02-04,February,Q1,2024,Arjun Nair,arjun.nair@gmail.com,Kochi,Kerala,P004,HP Pavilion Laptop 15,Electronics,Laptops,HP,52999,1,15,7949.85,45049.15,52999,45049.15,0,45049.15,11.3,5090.55,Credit Card,Organic Search,Desktop,Delivered,3.6,Yes
ORD-10756,2024-02-04,February,Q1,2024,Ananya Das,ananya.das@outlook.com,Kolkata,West Bengal,P002,Redmi Note 13,Electronics,Mobiles,Xiaomi,15999,3,10,4799.7,14399.1,47997,43197.3,0,43197.3,28.7,12397.63,Debit Card,App,Desktop,Delivered,4.8,No
ORD-10924,2024-02-05,February,Q1,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P007,Mi Smart Band 8,Electronics,Wearables,Xiaomi,2999,1,0,0,2999,2999,2999,0,2999,16.3,488.84,UPI,Direct,Desktop,Pending,,No
ORD-10188,2024-02-05,February,Q1,2024,Sonali Dutta,sonali.dutta@gmail.com,Siliguri,West Bengal,P029,Funskool Ludo Star Board Game,Toys & Sports,Games,Funskool,349,5,10,174.5,314.1,1745,1570.5,0,1570.5,15.8,248.14,Debit Card,Organic Search,Desktop,Delivered,4.9,No
ORD-11222,2024-02-05,February,Q1,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P012,Puma Men's Running Shoes,Fashion,Footwear,Puma,3499,1,15,524.85,2974.15,3499,2974.15,0,2974.15,26.3,782.2,Cash on Delivery,Organic Search,Tablet,Pending,,Yes
ORD-10698,2024-02-05,February,Q1,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P019,Milton Thermosteel Flask 1L,Home & Kitchen,Kitchen,Milton,599,1,5,29.95,569.05,599,569.05,0,569.05,11.3,64.3,UPI,Direct,Mobile,Delivered,4,No
ORD-10398,2024-02-05,February,Q1,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,3,10,179.7,539.1,1797,1617.3,0,1617.3,27.6,446.37,UPI,Direct,Desktop,Delivered,3.1,No
ORD-11296,2024-02-06,February,Q1,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,1,0,0,149,149,149,40,189,21.8,32.48,Credit Card,Organic Search,Tablet,Pending,,No
ORD-10017,2024-02-06,February,Q1,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,1,5,374.75,7120.25,7495,7120.25,0,7120.25,21.1,1502.37,Cash on Delivery,Social Media,Desktop,Delivered,3.1,No
ORD-10969,2024-02-06,February,Q1,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P012,Puma Men's Running Shoes,Fashion,Footwear,Puma,3499,4,10,1399.6,3149.1,13996,12596.4,0,12596.4,24.5,3086.12,Cash on Delivery,Direct,Mobile,Delivered,2.6,Yes
ORD-10415,2024-02-06,February,Q1,2024,Rohan Joshi,rohan.joshi@gmail.com,Surat,Gujarat,P028,Classmate Premium A4 Notebook,Books & Stationery,Stationery,Classmate,149,1,5,7.45,141.55,149,141.55,40,181.55,16.5,23.36,Debit Card,Social Media,Mobile,Returned,,No
ORD-11477,2024-02-07,February,Q1,2024,Vikram Singh,vikram.singh@gmail.com,Jaipur,Rajasthan,P024,Wow Skin Science Shampoo,Beauty & Health,Haircare,WOW,449,1,20,89.8,359.2,449,359.2,40,399.2,12.7,45.62,Credit Card,Organic Search,Tablet,Pending,,No
ORD-11328,2024-02-07,February,Q1,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P007,Mi Smart Band 8,Electronics,Wearables,Xiaomi,2999,1,5,149.95,2849.05,2999,2849.05,0,2849.05,16.1,458.7,UPI,Paid Ads,Mobile,Returned,,Yes
ORD-11410,2024-02-07,February,Q1,2024,Kavita Reddy,kavita.reddy@gmail.com,Visakhapatnam,Andhra Pradesh,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,1,10,249.9,2249.1,2499,2249.1,0,2249.1,17.2,386.85,UPI,Organic Search,Mobile,Delivered,2.9,No
ORD-10284,2024-02-07,February,Q1,2024,Pallavi Sinha,pallavi.sinha@gmail.com,Ranchi,Jharkhand,P012,Puma Men's Running Shoes,Fashion,Footwear,Puma,3499,1,25,874.75,2624.25,3499,2624.25,0,2624.25,18.7,490.73,UPI,Paid Ads,Mobile,Delivered,4.9,No
ORD-10748,2024-02-07,February,Q1,2024,Aditya Kumar,aditya.kumar@yahoo.com,Patna,Bihar,P001,Samsung Galaxy M34,Electronics,Mobiles,Samsung,18999,2,15,5699.7,16149.15,37998,32298.3,0,32298.3,20.5,6621.15,UPI,Paid Ads,Mobile,Delivered,3.1,No
ORD-10204,2024-02-08,February,Q1,2024,Manish Tiwari,manish.tiwari@gmail.com,Bhopal,Madhya Pradesh,P002,Redmi Note 13,Electronics,Mobiles,Xiaomi,15999,4,15,9599.4,13599.15,63996,54396.6,0,54396.6,28.6,15557.43,UPI,Email Campaign,Desktop,Delivered,2.5,No
ORD-10609,2024-02-08,February,Q1,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P021,Pigeon Non-Stick Cookware Set,Home & Kitchen,Kitchen,Pigeon,1299,3,10,389.7,1169.1,3897,3507.3,0,3507.3,15.8,554.15,Credit Card,App,Mobile,Delivered,4.4,Yes
ORD-10270,2024-02-08,February,Q1,2024,Sanjay Rao,sanjay.rao@yahoo.com,Hyderabad,Telangana,P008,JBL Flip 6,Electronics,Audio,JBL,8999,4,0,0,8999,35996,35996,0,35996,28.8,10366.85,Credit Card,Organic Search,Mobile,Delivered,2.8,No
ORD-10147,2024-02-09,February,Q1,2024,Aditya Kumar,aditya.kumar@yahoo.com,Patna,Bihar,P025,Oziva Protein Powder 500g,Beauty & Health,Nutrition,Oziva,1299,1,10,129.9,1169.1,1299,1169.1,0,1169.1,18.7,218.62,UPI,Organic Search,Desktop,Returned,,No
ORD-11030,2024-02-09,February,Q1,2024,Meera Pillai,meera.pillai@gmail.com,Thiruvananthapuram,Kerala,P023,Mamaearth Vitamin C Serum,Beauty & Health,Skincare,Mamaearth,599,1,20,119.8,479.2,599,479.2,40,519.2,12.4,59.42,Credit Card,Organic Search,Tablet,Cancelled,,Yes
ORD-11416,2024-02-09,February,Q1,2024,Sonali Dutta,sonali.dutta@gmail.com,Siliguri,West Bengal,P025,Oziva Protein Powder 500g,Beauty & Health,Nutrition,Oziva,1299,1,20,259.8,1039.2,1299,1039.2,0,1039.2,15.8,164.19,UPI,Organic Search,Mobile,Returned,,No
ORD-11436,2024-02-09,February,Q1,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P002,Redmi Note 13,Electronics,Mobiles,Xiaomi,15999,1,0,0,15999,15999,15999,0,15999,11.3,1807.89,UPI,Social Media,Mobile,Delivered,3.1,No
ORD-10642,2024-02-09,February,Q1,2024,Neha Gupta,neha.gupta@hotmail.com,Lucknow,Uttar Pradesh,P014,Peter England Formal Shirt,Fashion,Men's Clothing,Peter England,899,1,10,89.9,809.1,899,809.1,0,809.1,10.5,84.96,Wallet,Organic Search,Mobile,Delivered,3.4,No
ORD-10448,2024-02-09,February,Q1,2024,Sonali Dutta,sonali.dutta@gmail.com,Siliguri,West Bengal,P007,Mi Smart Band 8,Electronics,Wearables,Xiaomi,2999,2,20,1199.6,2399.2,5998,4798.4,0,4798.4,12.7,609.4,Credit Card,Direct,Tablet,Cancelled,,No
ORD-10868,2024-02-09,February,Q1,2024,Sneha Iyer,sneha.iyer@gmail.com,Bangalore,Karnataka,P004,HP Pavilion Laptop 15,Electronics,Laptops,HP,52999,1,20,10599.8,42399.2,52999,42399.2,0,42399.2,17.1,7250.26,UPI,Organic Search,Mobile,Delivered,2.5,No
ORD-11466,2024-02-10,February,Q1,2024,Nidhi Saxena,nidhi.saxena@hotmail.com,Agra,Uttar Pradesh,P030,Cosco Volleyball,Toys & Sports,Sports,Cosco,599,1,0,0,599,599,599,0,599,34.9,209.05,UPI,Direct,Mobile,Pending,,No
ORD-11378,2024-02-10,February,Q1,2024,Nikhil Desai,nikhil.desai@outlook.com,Nagpur,Maharashtra,P018,IKEA LACK Side Table,Home & Kitchen,Furniture,IKEA,2499,2,10,499.8,2249.1,4998,4498.2,0,4498.2,23.6,1061.58,Credit Card,Organic Search,Mobile,Returned,,No
ORD-10135,2024-02-10,February,Q1,2024,Kavita Reddy,kavita.reddy@gmail.com,Visakhapatnam,Andhra Pradesh,P001,Samsung Galaxy M34,Electronics,Mobiles,Samsung,18999,1,0,0,18999,18999,18999,0,18999,12,2279.88,Credit Card,Direct,Desktop,Pending,,Yes
ORD-10765,2024-02-10,February,Q1,2024,Tanvi Shah,tanvi.shah@gmail.com,Vadodara,Gujarat,P016,Prestige Iris 750W Mixer,Home & Kitchen,Appliances,Prestige,2899,4,5,579.8,2754.05,11596,11016.2,0,11016.2,18.2,2004.95,Debit Card,Paid Ads,Mobile,Delivered,2.9,No
ORD-10440,2024-02-10,February,Q1,2024,Gaurav Mishra,gaurav.mishra@yahoo.com,Guwahati,Assam,P027,The Psychology of Money,Books & Stationery,Books,Jaico,349,1,15,52.35,296.65,349,296.65,40,336.65,17.7,52.51,Net Banking,Email Campaign,Desktop,Cancelled,,Yes
ORD-10680,2024-02-11,February,Q1,2024,Rohit Kapoor,rohit.kapoor@gmail.com,Amritsar,Punjab,P014,Peter England Formal Shirt,Fashion,Men's Clothing,Peter England,899,1,10,89.9,809.1,899,809.1,0,809.1,11.5,93.05,Debit Card,Organic Search,Mobile,Delivered,3.9,No
ORD-10727,2024-02-11,February,Q1,2024,Shreya Bose,shreya.bose@gmail.com,Bhubaneswar,Odisha,P007,Mi Smart Band 8,Electronics,Wearables,Xiaomi,2999,2,20,1199.6,2399.2,5998,4798.4,0,4798.4,24.6,1180.41,Cash on Delivery,Paid Ads,Desktop,Delivered,3.4,No
ORD-11049,2024-02-12,February,Q1,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,1,0,0,1999,1999,1999,0,1999,24.4,487.76,Debit Card,Paid Ads,Desktop,Returned,,No
ORD-10215,2024-02-12,February,Q1,2024,Ankur Pandey,ankur.pandey@gmail.com,Varanasi,Uttar Pradesh,P003,boAt Rockerz 450,Electronics,Audio,boAt,1299,1,5,64.95,1234.05,1299,1234.05,0,1234.05,29.2,360.34,UPI,Paid Ads,Mobile,Delivered,4.9,No
ORD-11345,2024-02-12,February,Q1,2024,Deepak Chauhan,deepak.chauhan@gmail.com,Dehradun,Uttarakhand,P013,H&M Floral Dress,Fashion,Women's Clothing,H&M,1299,1,0,0,1299,1299,1299,0,1299,27.9,362.42,Cash on Delivery,Paid Ads,Tablet,Delivered,4.5,No
ORD-11413,2024-02-12,February,Q1,2024,Swati Bhatt,swati.bhatt@gmail.com,Rajkot,Gujarat,P001,Samsung Galaxy M34,Electronics,Mobiles,Samsung,18999,1,20,3799.8,15199.2,18999,15199.2,0,15199.2,29.8,4529.36,UPI,Organic Search,Tablet,Returned,,Yes
ORD-10519,2024-02-12,February,Q1,2024,Divya Krishnan,divya.krishnan@gmail.com,Chennai,Tamil Nadu,P016,Prestige Iris 750W Mixer,Home & Kitchen,Appliances,Prestige,2899,1,0,0,2899,2899,2899,0,2899,29.2,846.51,UPI,Direct,Mobile,Delivered,4.4,No
ORD-10901,2024-02-12,February,Q1,2024,Priya Patel,priya.patel@yahoo.com,Ahmedabad,Gujarat,P009,Levi's Men's Slim Fit Jeans,Fashion,Men's Clothing,Levi's,1999,4,15,1199.4,1699.15,7996,6796.6,0,6796.6,25.2,1712.74,Credit Card,Organic Search,Desktop,Returned,,Yes
ORD-10452,2024-02-12,February,Q1,2024,Vikram Singh,vikram.singh@gmail.com,Jaipur,Rajasthan,P011,Nike Air Max 270,Fashion,Footwear,Nike,7495,1,15,1124.25,6370.75,7495,6370.75,0,6370.75,22.8,1452.53,Credit Card,Paid Ads,Desktop,Delivered,4.4,No
